"ID_REF"	"GSM7111530"	"GSM7111531"	"GSM7111532"	"GSM7111533"	"GSM7111534"	"GSM7111535"
"TC1400000041.mm.2"	27.093168	40.733356	27.169346	34.685642	25.761526	35.90379
"TC1400000045.mm.2"	33.47908	31.055166	30.113674	35.44654	24.67084	31.988874
"TC1400000046.mm.2"	64.0003	60.93935	54.121326	49.243324	52.749363	52.435917
"TC1400000047.mm.2"	21.564806	33.699585	23.147224	27.407888	24.157686	31.322803
"TC1400000069.mm.2"	113.246735	112.63916	110.9722	105.22859	113.78799	120.11982
"TC1400000071.mm.2"	11910.068	13142.061	15060.837	30080.842	27218.209	21161.398
"TC1400000072.mm.2"	212.21776	211.7659	226.3349	178.95615	255.28677	266.78506
"TC1400000075.mm.2"	440.4563	569.84344	449.44336	792.7473	919.47375	698.3915
"TC1400000076.mm.2"	5649.8164	6252.8706	5388.169	9514.787	9162.313	8930.092
"TC1400000078.mm.2"	232.83289	218.77455	268.52676	333.67316	306.39334	337.5395
"TC1400000096.mm.2"	570.3416	706.64923	622.819	703.6427	859.547	832.6771
"TC1400000100.mm.2"	426.69617	367.96194	427.63223	575.24915	546.8044	607.9414
"TC1400000104.mm.2"	87.81419	90.82759	76.72487	62.951614	85.46728	70.48215
"TC1400000106.mm.2"	34.605053	42.31416	41.176888	29.74077	32.090157	34.3138
"TC1400000109.mm.2"	366.0778	326.50574	397.7995	492.88507	570.6415	537.4513
"TC1400000111.mm.2"	83.36377	60.848278	53.301033	51.532013	70.920555	55.130474
"TC1400000112.mm.2"	692.6065	579.4151	782.6227	869.5866	859.8948	676.5671
"TC1400000119.mm.2"	1793.1766	1907.3806	1764.7007	3305.0522	2579.632	2463.3877
"TC1400000120.mm.2"	110.07117	105.3184	97.3217	80.67441	94.568184	94.61571
"TC1400000127.mm.2"	221.42989	196.0002	202.4587	233.0772	271.507	222.8861
"TC1400000130.mm.2"	494.08258	439.64935	586.72974	1018.47723	912.2638	1061.0923
"TC1400000135.mm.2"	1271.8641	976.6842	773.46387	389.98917	380.9019	295.56873
"TC1400000141.mm.2"	1137.1359	1106.2236	1090.091	1029.5425	1538.8612	918.01984
"TC1400000158.mm.2"	2787.593	2614.231	2299.6812	2961.4036	3042.1672	3052.9067
"TC1400000163.mm.2"	533.8453	456.10928	404.77982	493.9327	643.4334	450.94354
"TC1400000165.mm.2"	791.2453	583.6795	605.35565	1195.3821	1105.323	1218.3817
"TC1400000170.mm.2"	672.8269	555.1	614.2853	988.47485	1147.1311	922.7557
"TC1400000172.mm.2"	311.63455	353.2585	334.59396	550.8197	428.85797	763.0249
"TC1400000173.mm.2"	229.8161	269.83942	233.39365	501.8002	436.41678	457.6075
"TC1400000174.mm.2"	493.9915	370.23492	438.04572	855.2927	824.05994	702.50775
"TC1400000176.mm.2"	2913.536	2429.407	3278.6094	2405.7646	2271.7158	1835.4827
"TC1400000177.mm.2"	5356.757	5611.398	6281.4976	10724.872	10286.799	9136.971
"TC1400000179.mm.2"	909.9697	1458.0956	1184.8748	1373.7897	1685.794	1730.7917
"TC1400000195.mm.2"	973.7253	851.69824	917.7407	1265.7557	1339.8649	1449.8912
"TC1400000198.mm.2"	558.77826	725.33484	729.39	1121.2192	1364.2144	1265.3383
"TC1400000200.mm.2"	34114.824	31027.336	29918.902	51415.74	46906.117	54036.668
"TC1400000207.mm.2"	83.5181	97.46417	73.97945	73.61139	64.25485	56.103043
"TC1400000226.mm.2"	129.36116	155.59686	117.336876	118.525314	120.66581	128.76276
"TC1400000231.mm.2"	58693.332	57854.473	50932.24	77826.734	81983.92	89642.945
"TC1400000241.mm.2"	6219.7056	5528.186	6239.8394	13496.724	15802.869	11864.861
"TC1400000244.mm.2"	207.4346	213.58769	213.9377	219.95128	263.74295	254.68495
"TC1400000246.mm.2"	1220.1896	1354.6439	1390.5369	2875.3027	2751.5308	1708.9252
"TC1400000248.mm.2"	2021.3105	2204.6438	2527.2095	3942.7546	3704.5989	3534.108
"TC1400000250.mm.2"	43.318264	58.234932	43.80883	63.41038	48.6439	42.492092
"TC1400000251.mm.2"	83.405495	82.20757	54.33422	77.11991	81.01304	69.6307
"TC1400000254.mm.2"	85.74167	87.82662	60.564106	80.94955	73.1881	78.336334
"TC1400000256.mm.2"	85.74167	87.82662	60.564106	80.94955	73.1881	78.336334
"TC1400000261.mm.2"	653.7665	568.84424	736.336	902.6666	978.2446	1089.177
"TC1400000263.mm.2"	38642.37	30906.195	37249.875	58506.7	50033.91	60440.195
"TC1400000265.mm.2"	150.99536	132.35294	128.81541	105.28067	137.83798	130.0567
"TC1400000267.mm.2"	89.815056	98.17098	81.47102	82.22358	86.141075	83.93117
"TC1400000268.mm.2"	66.78227	57.741924	72.17628	67.98549	68.47259	47.108723
"TC1400000269.mm.2"	113.131546	155.52652	204.42035	247.83115	251.81679	227.28334
"TC1400000271.mm.2"	137.34892	120.48265	151.95798	127.65179	124.11314	133.70894
"TC1400000277.mm.2"	707.34045	713.5687	624.4395	761.5404	1082.3763	1019.6554
"TC1400000281.mm.2"	638.93304	641.0992	596.16003	561.89185	552.48254	521.985
"TC1400000290.mm.2"	164.51805	174.20982	157.8098	128.91905	125.161255	108.181564
"TC1400000292.mm.2"	53.00214	47.956753	41.702198	39.871105	69.35467	60.24449
"TC1400000298.mm.2"	1173.3927	1227.5947	1155.5195	1751.5621	1265.8226	2082.7183
"TC1400000299.mm.2"	1079.8351	1186.7764	1007.5961	1406.5776	1592.1713	1180.9431
"TC1400000301.mm.2"	83.38355	85.17087	67.24308	78.49978	94.89168	73.859024
"TC1400000304.mm.2"	457.14252	312.13223	621.0881	730.397	889.6619	808.9974
"TC1400000306.mm.2"	10106.205	10697.895	10356.276	14846.015	15246.663	14375.002
"TC1400000309.mm.2"	1219.2793	1228.7191	1099.3856	1440.9233	1516.9817	1285.2516
"TC1400000310.mm.2"	316.62222	276.91263	305.6976	589.50745	501.3473	473.50525
"TC1400000314.mm.2"	152.82263	194.45955	152.5608	216.70316	245.72491	218.4276
"TC1400000316.mm.2"	2529.83	2830.2483	4348.6743	3722.1743	4399.738	5434.6606
"TC1400000317.mm.2"	165.89131	178.12039	191.50412	182.1417	198.67853	161.70918
"TC1400000318.mm.2"	544.12103	502.89868	510.3689	705.8593	667.97656	945.7012
"TC1400000319.mm.2"	593.8897	640.427	525.0459	769.423	641.2853	1033.8555
"TC1400000320.mm.2"	1747.5559	1795.5039	1745.2252	3134.4497	3656.0718	3283.776
"TC1400000322.mm.2"	5171.324	4303.665	4564.851	13167.652	10985.291	12236.191
"TC1400000324.mm.2"	171.11533	166.06966	147.95512	184.23325	126.5975	138.81284
"TC1400000325.mm.2"	131.43109	118.469666	107.01033	95.675125	114.23204	103.590195
"TC1400000326.mm.2"	675.7469	750.2272	748.65027	1201.5568	1081.8385	1155.686
"TC1400000327.mm.2"	434.8893	397.9778	440.3029	846.6994	823.94775	934.5548
"TC1400000329.mm.2"	850.30035	757.2965	924.5043	1577.0197	1530.4443	1401.7723
"TC1400000331.mm.2"	381.2931	354.6481	328.9292	459.47348	383.73264	409.43893
"TC1400000336.mm.2"	105.66172	83.74091	98.162125	90.59772	85.96629	82.59226
"TC1400000337.mm.2"	1757.9093	1485.7041	1924.8256	3273.6458	3446.0151	3351.3386
"TC1400000339.mm.2"	42.237823	41.07297	37.11649	41.34334	37.64743	34.464996
"TC1400000340.mm.2"	4969.569	5615.561	4577.394	6028.6533	7110.585	7098.407
"TC1400000341.mm.2"	553.5965	565.2047	479.60648	957.54614	964.3812	1119.126
"TC1400000344.mm.2"	110.516785	102.18832	140.81857	241.35722	209.65903	340.08936
"TC1400000347.mm.2"	279.86545	309.34833	401.2855	528.9839	502.4172	513.46014
"TC1400000348.mm.2"	193.31439	206.65201	175.09857	151.30225	179.79494	141.88696
"TC1400000350.mm.2"	56.540913	54.90938	46.28232	47.18572	47.131214	48.53388
"TC1400000351.mm.2"	440.61267	381.4701	433.3434	313.50116	338.52936	329.6728
"TC1400000352.mm.2"	68.450134	62.812073	51.949673	70.33416	60.438164	52.09366
"TC1400000355.mm.2"	47.177174	50.163986	49.148655	49.014286	47.541813	38.55058
"TC1400000357.mm.2"	244.23038	247.52834	275.90823	289.35062	211.67737	283.82278
"TC1400000358.mm.2"	218.21336	218.80383	264.06097	313.95804	229.38164	280.0694
"TC1400000359.mm.2"	31.356241	38.98745	34.145805	33.41896	33.539616	33.12949
"TC1400000360.mm.2"	28.415836	28.114109	29.728672	34.406437	35.103363	31.720745
"TC1400000363.mm.2"	35.70641	49.85916	41.843384	35.809868	41.81457	41.819466
"TC1400000364.mm.2"	107.60031	125.82864	113.00471	107.599815	95.290985	81.45896
"TC1400000365.mm.2"	33.39131	35.51087	37.231197	30.093775	46.910202	35.34203
"TC1400000366.mm.2"	93.83535	66.70596	79.72632	76.5054	83.633675	94.365265
"TC1400000367.mm.2"	97.0966	122.20434	119.90107	101.93087	112.48506	89.5714
"TC1400000368.mm.2"	23666.936	29272.984	25834.717	32584.615	46548	42905.84
"TC1400000372.mm.2"	366.4136	369.73428	413.56052	319.4224	355.4926	296.69333
"TC1400000373.mm.2"	14758.626	15030.9795	13217.98	20613.266	21145.723	19425.314
"TC1400000376.mm.2"	55.852806	64.65811	61.80668	70.09763	60.284027	47.28275
"TC1400000381.mm.2"	428.92007	609.95044	512.31213	1101.659	680.42737	947.83844
"TC1400000385.mm.2"	134.20717	117.95018	151.32921	130.38144	140.92976	126.08501
"TC1400000388.mm.2"	47.133533	52.118786	42.505325	38.374203	46.876198	55.30482
"TC1400000392.mm.2"	125.21848	141.98543	130.67337	122.61917	120.37848	85.233025
"TC1400000393.mm.2"	44.70179	39.993797	44.496273	47.1124	40.365078	52.624817
"TC1400000410.mm.2"	52.70759	53.696747	48.495007	50.489994	47.27992	51.862812
"TC1400000411.mm.2"	125.030556	115.99354	123.19362	111.20135	111.454796	119.50622
"TC1400000412.mm.2"	60.45163	56.06919	55.987343	54.244358	49.926327	54.373993
"TC1400000413.mm.2"	109.12208	115.74346	83.678055	83.38661	83.45351	80.17836
"TC1400000415.mm.2"	25.065973	25.236855	27.69593	23.76877	22.690964	34.982754
"TC1400000416.mm.2"	30.22301	26.857435	27.393108	27.165493	33.457455	33.1966
"TC1400000418.mm.2"	23.57095	25.30282	24.173948	37.191113	25.656551	26.305643
"TC1400000420.mm.2"	26.90936	27.454355	26.93757	34.068092	25.137531	25.345264
"TC1400000421.mm.2"	52.175007	49.35954	62.831406	55.91716	42.84508	49.996063
"TC1400000425.mm.2"	49.679333	63.24327	72.33629	66.58083	63.74458	52.77451
"TC1400000427.mm.2"	35.20844	37.914433	34.661713	37.688637	40.06483	33.629242
"TC1400000430.mm.2"	49.36897	63.763226	72.266365	64.46272	62.88794	53.180107
"TC1400000435.mm.2"	33.48166	43.71285	35.148453	37.86947	36.33081	35.160446
"TC1400000438.mm.2"	38.196896	32.721123	37.502422	35.556347	34.951344	41.691006
"TC1400000440.mm.2"	27.455843	28.9268	28.582363	28.053663	27.53638	27.71114
"TC1400000441.mm.2"	32.468792	34.53002	35.613956	39.33459	35.016487	37.359097
"TC1400000443.mm.2"	27.173206	29.508371	35.694218	31.11568	32.08572	33.663113
"TC1400000448.mm.2"	23.567734	26.430618	29.646769	28.431423	24.06133	30.19029
"TC1400000453.mm.2"	68.068184	50.99115	92.17169	93.406906	67.44708	78.957985
"TC1400000455.mm.2"	78.80373	74.92286	100.97435	87.01812	71.680336	61.17894
"TC1400000459.mm.2"	34.602272	28.028091	25.192877	31.160513	31.873554	26.722164
"TC1400000460.mm.2"	62.367554	76.56616	69.59633	54.50619	64.22449	59.331726
"TC1400000462.mm.2"	97.05219	108.17012	108.09218	82.67288	76.92382	95.21955
"TC1400000463.mm.2"	86.745895	78.977486	95.67569	74.360374	85.05477	77.933876
"TC1400000464.mm.2"	34.164997	35.7355	32.50848	34.41955	50.55978	35.254852
"TC1400000465.mm.2"	177.38097	144.98569	177.51105	140.77316	125.82485	144.51071
"TC1400000466.mm.2"	34.61273	50.511677	47.10181	37.90912	41.304867	36.275425
"TC1400000467.mm.2"	45.212852	51.10078	40.496212	45.857246	49.64762	46.07377
"TC1400000469.mm.2"	76.171036	89.44097	95.43411	92.67683	93.568855	89.54659
"TC1400000477.mm.2"	46.589134	43.835598	48.87038	33.702423	59.57364	52.098633
"TC1400000479.mm.2"	967.1398	837.8756	864.1183	733.3414	591.45715	717.68854
"TC1400000485.mm.2"	4716.0503	4434.748	4233.6763	8240.093	8118.1787	9654.509
"TC1400000486.mm.2"	763.0047	774.17944	812.5121	1293.6483	1500.9592	1850.9187
"TC1400000494.mm.2"	137656.3	141205.34	141984.28	133962.64	126571.29	147839.05
"TC1400000496.mm.2"	132.18869	116.68661	99.46763	84.96601	108.15718	136.159
"TC1400000501.mm.2"	2997.463	2589.105	2610.1663	2924.0457	2089.315	2997.8296
"TC1400000502.mm.2"	1399.738	1022.56934	1232.8506	1613.2966	1701.3406	1965.6038
"TC1400000507.mm.2"	4539.742	5067.4424	5015.057	7292.0874	6234.8667	6037.9937
"TC1400000510.mm.2"	379.96912	423.9518	480.14194	845.4639	753.6245	825.86664
"TC1400000511.mm.2"	43234.31	37523.555	41597.375	69630.92	60637.484	57869.312
"TC1400000513.mm.2"	10629.6875	11442.115	11635.492	5003.6724	7860.7	5726.0327
"TC1400000514.mm.2"	430.05826	467.95218	489.76035	583.99207	551.5783	605.9666
"TC1400000517.mm.2"	482.7143	366.62582	507.7294	885.97577	724.14386	875.7342
"TC1400000524.mm.2"	151.2456	141.58022	184.78021	98.40956	112.65129	110.41357
"TC1400000528.mm.2"	328.27127	334.66632	320.5496	278.65927	244.21997	296.63547
"TC1400000530.mm.2"	375.16617	385.80325	311.8967	809.7186	647.1389	706.9987
"TC1400000541.mm.2"	280.74725	290.46097	253.8657	365.0527	351.40646	332.36398
"TC1400000542.mm.2"	554.1273	656.0219	677.51495	1161.3256	1010.99005	1326.8213
"TC1400000550.mm.2"	31.786488	31.166084	37.217674	29.488792	34.924747	30.749195
"TC1400000552.mm.2"	33.81105	43.95423	35.47778	33.400883	34.191128	34.09446
"TC1400000553.mm.2"	49.856213	53.322567	47.916557	60.17995	48.822838	42.420807
"TC1400000554.mm.2"	28.987297	31.109173	31.085995	37.847233	30.175167	23.960955
"TC1400000555.mm.2"	41.818512	35.401257	34.31952	37.111984	43.44131	38.038998
"TC1400000556.mm.2"	54.007374	53.40497	64.02964	49.270317	49.96636	48.213486
"TC1400000557.mm.2"	55.589207	50.38745	58.093307	44.803497	51.53288	39.182335
"TC1400000559.mm.2"	26.40356	31.379827	37.0716	33.791924	30.829212	29.68905
"TC1400000560.mm.2"	40.531147	47.886017	37.667927	35.823246	42.862545	41.34442
"TC1400000561.mm.2"	64.34192	55.29687	59.181896	61.20841	70.60087	63.021793
"TC1400000562.mm.2"	31.737566	36.342136	26.668924	31.510647	37.379837	33.61508
"TC1400000563.mm.2"	28.338	31.422422	30.128248	29.780962	28.736128	29.570866
"TC1400000564.mm.2"	37.302773	29.424702	31.05846	30.795431	36.99936	35.02913
"TC1400000569.mm.2"	561.1917	552.04376	679.74585	896.23224	836.8438	967.0579
"TC1400000573.mm.2"	964.4832	1053.2876	1010.21844	1328.048	1421.8107	1213.8999
"TC1400000574.mm.2"	1150.3964	982.08295	1231.8583	1837.3375	1582.2876	2013.8099
"TC1400000575.mm.2"	936.7901	978.25696	1236.2773	1512.7329	1227.6337	1512.7239
"TC1400000576.mm.2"	145.88332	140.71785	128.59485	121.9834	173.22885	116.086464
"TC1400000578.mm.2"	2355.587	1935.8542	2089.3813	2929.54	2589.5347	2827.163
"TC1400000579.mm.2"	36.506287	42.988346	37.770916	36.74073	37.998585	40.946102
"TC1400000580.mm.2"	1236.9901	1119.3812	1002.95374	804.2886	874.7842	782.781
"TC1400000581.mm.2"	56.37437	51.32543	70.55916	53.74046	65.70827	51.78803
"TC1400000583.mm.2"	35.304447	37.94601	33.85613	38.654152	39.594055	36.948826
"TC1400000585.mm.2"	29.623064	28.256603	27.14913	26.123846	30.428122	28.335949
"TC1400000587.mm.2"	30.650942	25.378216	32.350918	30.827297	33.037735	35.08037
"TC1400000588.mm.2"	28.66324	26.425901	21.553919	30.86152	22.221424	28.379297
"TC1400000589.mm.2"	87.77862	83.16991	98.89948	114.343094	83.4452	95.9363
"TC1400000591.mm.2"	1415.2262	1609.0482	1391.4766	1527.8646	1130.4116	1316.498
"TC1400000594.mm.2"	42.011616	38.73958	46.421593	31.66282	44.249798	43.22431
"TC1400000596.mm.2"	86.668915	71.37971	71.26519	62.185387	66.553375	68.577835
"TC1400000599.mm.2"	123.712265	137.40549	118.73713	236.42044	193.63182	157.19531
"TC1400000600.mm.2"	217.40413	160.09393	161.42104	148.01797	174.98662	212.5304
"TC1400000604.mm.2"	57.701324	69.77794	71.11006	63.564064	76.45368	46.412296
"TC1400000609.mm.2"	4513.2764	4779.9863	4619.2744	8180.355	7894.0786	9014.18
"TC1400000614.mm.2"	42.55216	48.697403	44.879173	41.28255	53.524055	37.77209
"TC1400000742.mm.2"	4318.849	3931.8157	3911.0315	4788.101	4162.4443	3837.1538
"TC1400000743.mm.2"	25168.03	23246.908	24718.387	38082.656	35478.617	34400.02
"TC1400000744.mm.2"	2365.957	2629.281	2518.7786	4160.164	3633.4146	4105.729
"TC1400000745.mm.2"	14426.054	10651.303	11778.129	22123.316	19502.951	17567.395
"TC1400000747.mm.2"	2665.515	2022.944	2925.4395	4595.205	3332.792	3767.5645
"TC1400000748.mm.2"	739.625	587.49194	564.75165	534.8159	587.3681	470.25836
"TC1400000753.mm.2"	122.42066	126.375885	122.61544	106.63188	127.28996	111.83199
"TC1400000754.mm.2"	47.994682	48.70814	52.504593	41.088463	49.655155	53.54058
"TC1400000755.mm.2"	3526.633	3519.7136	3348.201	3191.6655	2373.3096	2911.5664
"TC1400000757.mm.2"	777.16364	670.12463	888.3456	1394.5955	1314.6371	1457.7168
"TC1400000762.mm.2"	205.47356	185.73418	147.67952	176.74506	150.62854	166.9795
"TC1400000763.mm.2"	269.83853	233.57492	262.24283	287.42502	259.70654	227.19037
"TC1400000764.mm.2"	158.18573	148.1869	161.44868	117.14611	143.41432	115.2607
"TC1400000767.mm.2"	3455.4224	3646.0269	2473.5242	3281.506	1960.2202	2503.6924
"TC1400000770.mm.2"	338.9593	336.61032	345.80115	548.47003	483.34042	472.78525
"TC1400000772.mm.2"	65.32915	64.71287	78.46188	78.04774	82.5307	79.675766
"TC1400000776.mm.2"	171.19276	165.82541	157.22404	147.03809	122.938416	178.08997
"TC1400000777.mm.2"	1833.5908	1260.1005	1634.1665	2673.0103	2465.6067	2633.6055
"TC1400000779.mm.2"	201.96931	224.715	266.72034	209.35373	175.80588	183.58685
"TC1400000780.mm.2"	102.524734	124.733826	116.06134	102.792206	141.24776	114.423584
"TC1400000781.mm.2"	4810.06	5863.8384	4213.387	7311.385	10734.397	6801.2515
"TC1400000782.mm.2"	287.58447	277.9598	286.93066	269.89865	276.7417	307.45078
"TC1400000783.mm.2"	172.7255	183.52838	157.69202	133.65393	96.56239	129.71326
"TC1400000784.mm.2"	18655.57	18310.023	17394.664	19539.96	16691.588	17730.809
"TC1400000786.mm.2"	122.87492	107.1252	122.54867	102.30478	120.91956	123.96932
"TC1400000789.mm.2"	66.53527	79.79961	51.623623	70.03869	65.9782	70.72372
"TC1400000790.mm.2"	927.5074	922.7971	968.7957	1950.6278	1707.3624	1813.2783
"TC1400000791.mm.2"	491.31293	400.14066	561.7596	606.7979	742.6183	586.6448
"TC1400000792.mm.2"	189.83806	139.13939	201.68741	184.8691	158.05765	141.70035
"TC1400000793.mm.2"	30.210014	30.779608	29.529484	31.423035	24.015987	32.36099
"TC1400000795.mm.2"	507.00195	408.35452	465.84265	472.04263	490.86526	496.83438
"TC1400000796.mm.2"	735.3559	560.5073	563.9123	1185.2076	988.87744	1052.9326
"TC1400000797.mm.2"	250.5561	212.1808	287.55746	336.79883	262.59253	250.90034
"TC1400000798.mm.2"	36.956287	42.66488	55.207497	48.17201	40.195133	41.016823
"TC1400000799.mm.2"	41.279755	45.744495	36.87823	48.458332	45.423435	45.050304
"TC1400000800.mm.2"	57.88453	56.628494	44.457584	48.791397	50.126347	52.351166
"TC1400000804.mm.2"	67.89905	59.39932	62.907375	65.06415	59.415264	43.90199
"TC1400000805.mm.2"	25.86263	28.709793	24.760895	23.678001	27.584167	26.356356
"TC1400000808.mm.2"	173.1083	168.5705	179.65118	224.89897	223.0404	205.77245
"TC1400000810.mm.2"	731.7675	751.5306	756.24243	1274.9298	1115.7289	1191.8875
"TC1400000813.mm.2"	2365.1938	1856.6304	2245.653	3804.9995	3842.8677	4493.616
"TC1400000815.mm.2"	82.19268	83.98989	83.473175	90.47847	74.7809	68.75401
"TC1400000817.mm.2"	247.59387	323.6961	216.95541	449.2598	401.54767	314.54028
"TC1400000818.mm.2"	866.91833	702.3569	896.48285	735.46136	936.038	1080.832
"TC1400000825.mm.2"	11525.969	13581.784	15946.8545	27661.365	27120.13	29330.627
"TC1400000827.mm.2"	4004.7087	3414.5916	4141.955	5699.2217	5658.065	5832.9336
"TC1400000829.mm.2"	56.62071	58.938747	58.462036	55.840862	61.45231	53.821266
"TC1400000833.mm.2"	553.70624	465.9098	577.0472	1181.5608	1111.1948	1221.0917
"TC1400000835.mm.2"	3228.8572	3239.1292	3153.5847	5791.313	5575.5654	6556.989
"TC1400000837.mm.2"	112.05576	156.65424	132.12805	109.56034	106.19364	122.60653
"TC1400000838.mm.2"	47.921497	52.26215	43.32501	42.306633	37.11547	43.074394
"TC1400000843.mm.2"	958.87634	992.8211	863.24304	1870.9094	1685.8887	1656.8553
"TC1400000846.mm.2"	119.51593	109.008026	105.168434	96.85013	92.93489	102.73667
"TC1400000851.mm.2"	187.90208	191.15865	194.04306	222.06613	213.77618	198.67741
"TC1400000853.mm.2"	270.2023	338.27167	268.9659	236.22104	244.08867	202.57944
"TC1400000854.mm.2"	389.3012	406.76068	384.34445	695.2652	470.9412	643.2646
"TC1400000858.mm.2"	517.0173	479.6826	552.4022	1265.7858	1140.9615	780.0897
"TC1400000859.mm.2"	47.2585	54.96667	62.775486	62.01378	58.716354	54.263367
"TC1400000862.mm.2"	179.79518	206.30511	198.43636	187.61296	147.24147	157.18222
"TC1400000866.mm.2"	101.55656	101.07091	84.584045	128.08134	84.66066	88.313255
"TC1400000867.mm.2"	68.58495	72.14635	67.91167	66.505875	68.11493	49.171047
"TC1400000877.mm.2"	510.45898	352.24277	368.19455	656.40063	632.9594	678.57275
"TC1400000882.mm.2"	710.2463	726.185	683.44135	544.4254	687.0324	475.7064
"TC1400000883.mm.2"	43.73642	46.652527	38.088894	45.126457	39.53974	41.362026
"TC1400000887.mm.2"	793.78033	811.32916	648.15356	705.9923	724.7746	641.50867
"TC1400000890.mm.2"	52.13951	51.54695	50.584553	49.20761	56.728756	55.754593
"TC1400000891.mm.2"	62.531315	71.232574	66.14299	66.55548	64.31781	58.66479
"TC1400000892.mm.2"	62.693954	60.281	79.885506	56.27414	74.26697	77.21393
"TC1400000895.mm.2"	30130.037	26206.535	25088.912	25889.217	25238.086	21202.38
"TC1400000899.mm.2"	86.046715	83.00042	79.030754	72.29451	85.82295	79.37101
"TC1400000901.mm.2"	238.58875	255.10501	250.6352	210.35738	251.94466	222.72327
"TC1400000910.mm.2"	1260.1904	1013.959	1397.7649	2697.6504	2953.685	2420.5728
"TC1400000912.mm.2"	290.31757	298.17816	338.96918	265.45145	272.3938	269.0134
"TC1400000913.mm.2"	155.45236	182.47586	182.45735	158.18271	162.55324	170.82452
"TC1400000914.mm.2"	387.26328	360.69928	435.83615	269.10516	355.0558	347.06317
"TC1400000915.mm.2"	41.464424	46.562595	48.938156	53.776405	40.141113	40.3041
"TC1400000923.mm.2"	73.599106	73.56435	60.79796	62.768368	70.08801	59.50079
"TC1400000924.mm.2"	76.92877	64.84103	84.97742	72.63286	90.99472	68.800934
"TC1400000930.mm.2"	1385.2413	1511.9622	1116.3972	2743.7915	2478.6472	2958.2966
"TC1400000932.mm.2"	42.66251	57.50338	51.470016	42.312366	41.45115	46.704674
"TC1400000935.mm.2"	2638.9014	2325.2502	2663.4822	3075.3716	2558.4688	2008.1722
"TC1400000937.mm.2"	45.313026	36.544086	41.259293	33.170853	32.580776	38.939632
"TC1400000938.mm.2"	726.6181	950.2393	599.8145	323.9438	695.92645	385.34015
"TC1400000940.mm.2"	4757.614	6822.334	5752.427	10081.964	9326.626	9935.761
"TC1400000941.mm.2"	185.61667	266.24084	243.43744	476.41223	298.5312	389.3519
"TC1400000942.mm.2"	223.79893	237.38849	253.29443	268.14255	239.90884	285.0909
"TC1400000944.mm.2"	75.577675	59.508892	82.49168	70.40952	59.415344	58.862785
"TC1400000945.mm.2"	2297.088	2894.2654	3151.882	4499.603	5086.7036	5320.2466
"TC1400000946.mm.2"	39.90181	43.4532	51.935444	42.11597	42.494198	40.37582
"TC1400000947.mm.2"	98.603676	58.08465	66.769295	60.388805	58.044617	58.27924
"TC1400000950.mm.2"	79.04455	75.64707	66.15578	74.55728	80.829346	56.049164
"TC1400000951.mm.2"	147.61292	183.17072	152.122	192.98944	175.62439	163.16031
"TC1400000958.mm.2"	85.08382	76.77602	71.60187	76.25514	75.77712	77.05777
"TC1400000962.mm.2"	2047.4193	2952.186	2654.4443	3436.8633	5428.4995	5221.544
"TC1400000963.mm.2"	93.198105	102.314545	102.83261	109.78443	136.071	117.838776
"TC1400000965.mm.2"	96.2639	104.11396	118.5015	81.461624	81.92345	69.89478
"TC1400000968.mm.2"	132.25945	137.2841	119.93999	104.068375	107.61382	110.9242
"TC1400000971.mm.2"	425.78073	463.91925	420.85522	398.30917	364.7758	330.6466
"TC1400000972.mm.2"	70.37179	85.25646	66.38133	64.61244	80.8887	80.80437
"TC1400000975.mm.2"	4034.8975	4455.5283	4875.0283	10782.473	10631.24	10588.465
"TC1400000976.mm.2"	66.96825	57.50937	73.51382	68.503235	65.13078	85.91812
"TC1400000980.mm.2"	3889.9353	3359.9297	3543.5352	7330.1997	7194.2363	7111.854
"TC1400000986.mm.2"	1909.1289	1890.4648	1935.5996	4614.58	4978.785	4493.269
"TC1400000988.mm.2"	111.72817	98.125206	94.17243	88.25434	85.21209	89.60729
"TC1400000990.mm.2"	123.81298	108.6503	138.16228	120.565544	104.640236	106.362816
"TC1400000991.mm.2"	595.26654	584.0697	602.0346	984.98004	970.33716	902.53656
"TC1400000998.mm.2"	142.53438	153.62619	136.80763	122.49262	143.80986	129.38596
"TC1400000999.mm.2"	118.532684	111.67674	108.337685	98.158745	104.124664	92.59337
"TC1400001000.mm.2"	2339.501	2468.3625	2662.2905	4647.4614	4160.769	4462.514
"TC1400001001.mm.2"	331.7187	256.62488	348.0757	281.4065	373.0224	245.2938
"TC1400001002.mm.2"	256.79626	183.20226	224.24097	286.4857	299.1151	253.22371
"TC1400001012.mm.2"	926.3156	2306.9119	2183.941	14825.519	18781.06	15708.426
"TC1400001031.mm.2"	405.38257	342.74933	408.74802	806.39246	802.31213	985.0126
"TC1400001032.mm.2"	204.30815	206.75401	205.83884	392.41403	413.57007	517.15466
"TC1400001035.mm.2"	596.2617	725.3138	687.0965	1649.7189	1190.8707	1498.993
"TC1400001036.mm.2"	472.8362	450.64435	452.0281	472.37195	419.0608	478.10608
"TC1400001039.mm.2"	74.21762	76.69716	72.57771	60.151752	60.0131	50.888817
"TC1400001045.mm.2"	79.14133	75.409874	91.61711	83.78352	76.64417	60.361626
"TC1400001047.mm.2"	7931.383	9385.491	7778.117	8143.214	12129.454	10184.441
"TC1400001052.mm.2"	91.79792	94.15824	82.08211	73.39592	88.1561	93.71692
